1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
‘ddd YYYY-MM-DD HH:MM’,Lights AHU1,Lights AHU2,Lights AHU3,Lights AHU4,Plugs AHU1,Plugs AHU2,Plugs AHU3,Plugs AHU4,Ext Lights,Int ATMs,Ext ATMs,Water Heater,Big Ass Fan,Transfer Fan,Exhaust Fan
Tue 2015-01-13 00:00,0,151,0,65,83,395,166,688,2881,497,225,0,0,4,0
Tue 2015-01-13 01:00,0,148,0,65,83,394,166,690,2519,496,223,0,0,4,0
Tue 2015-01-13 02:00,0,153,0,65,83,448,165,689,2461,496,223,0,1,4,0
Tue 2015-01-13 03:00,0,26,0,65,83,455,166,689,2495,497,224,0,0,4,0
Tue 2015-01-13 04:00,0,3,0,65,83,422,168,689,2598,496,223,0,0,4,0
Tue 2015-01-13 05:00,0,3,0,65,83,457,165,690,2714,503,226,0,0,3,0
Tue 2015-01-13 06:00,0,0,0,65,83,464,165,693,2865,498,223,0,1,4,0
Tue 2015-01-13 07:00,155,3,173,65,83,972,163,698,3190,502,227,42,0,4,1
Tue 2015-01-13 08:00,165,690,344,65,88,1090,189,699,1946,507,250,2048,73,4,176
Tue 2015-01-13 09:00,166,906,351,65,178,1205,227,700,61,509,285,0,71,3,177
Tue 2015-01-13 10:00,166,943,355,65,201,1101,224,707,61,506,280,0,73,4,177
Tue 2015-01-13 11:00,163,948,354,65,196,1186,226,705,61,509,273,5,72,4,177
Tue 2015-01-13 12:00,165,924,358,65,164,1270,214,701,61,511,305,1525,72,4,177
Tue 2015-01-13 13:00,147,903,308,65,187,1194,229,702,63,506,245,0,73,3,178
Tue 2015-01-13 14:00,173,955,324,63,182,1312,228,700,63,505,279,550,73,4,178
Tue 2015-01-13 15:00,205,908,355,65,182,1083,247,701,63,507,301,0,75,4,177
Tue 2015-01-13 16:00,183,878,361,65,177,1051,248,702,63,511,292,0,73,4,178
Tue 2015-01-13 17:00,223,928,361,65,180,1020,246,706,850,512,281,0,74,4,179
Tue 2015-01-13 18:00,206,994,361,65,186,1139,261,709,3406,518,245,0,1,3,0
Tue 2015-01-13 19:00,110,337,168,65,170,418,235,700,3324,507,238,0,1,4,0
Tue 2015-01-13 20:00,0,11,0,65,111,442,229,694,3379,505,245,0,0,4,0
Tue 2015-01-13 21:00,34,174,50,65,84,401,229,697,3250,504,235,10,0,4,0
Tue 2015-01-13 22:00,0,14,0,65,83,408,228,695,3077,500,231,0,0,4,0
Tue 2015-01-13 23:00,0,14,0,65,83,422,228,695,3150,499,233,0,0,4,0
Wed 2015-01-14 00:00,0,15,0,65,83,371,228,696,2764,497,231,0,1,4,0
Wed 2015-01-14 01:00,0,13,0,65,83,452,228,695,2803,497,229,0,0,3,0
Wed 2015-01-14 02:00,0,15,0,65,83,479,227,696,2802,499,229,0,0,4,0
Wed 2015-01-14 03:00,0,14,0,65,83,438,227,695,2597,497,230,0,0,4,0
Wed 2015-01-14 04:00,0,15,0,65,83,489,227,692,2629,498,230,0,1,4,0
Wed 2015-01-14 05:00,0,13,0,65,83,483,227,692,2871,498,231,0,0,4,0
Wed 2015-01-14 06:00,0,14,0,65,85,442,228,691,2998,499,235,0,0,3,0
Wed 2015-01-14 07:00,164,256,213,65,83,1046,226,697,3017,500,238,35,1,4,1
Wed 2015-01-14 08:00,223,703,360,65,93,1074,224,698,2648,526,248,1265,74,4,175
Wed 2015-01-14 09:00,195,874,321,65,192,1236,242,698,61,508,290,0,73,4,177
Wed 2015-01-14 10:00,162,906,336,65,175,1214,241,703,61,509,239,0,72,4,177
Wed 2015-01-14 11:00,163,913,331,65,201,1225,243,703,62,506,265,10,72,3,178
Wed 2015-01-14 12:00,166,955,345,65,197,1214,242,701,61,506,290,590,72,4,177
Wed 2015-01-14 13:00,167,949,334,65,216,1200,266,698,61,514,281,0,73,4,178
Wed 2015-01-14 14:00,214,986,338,65,200,1126,246,700,62,505,282,730,73,4,178
Wed 2015-01-14 15:00,166,943,361,65,192,1041,248,698,62,510,316,0,74,4,177
Wed 2015-01-14 16:00,166,926,315,65,204,1115,232,698,63,508,248,0,74,4,177
Wed 2015-01-14 17:00,170,946,340,65,201,1012,244,698,1632,512,282,0,73,3,177
Wed 2015-01-14 18:00,208,850,346,65,167,1137,204,698,3406,509,247,0,1,4,2
Wed 2015-01-14 19:00,165,677,240,65,142,487,187,695,3361,505,240,0,0,4,0
Wed 2015-01-14 20:00,30,20,34,65,114,399,177,690,3316,505,236,0,1,4,0
Wed 2015-01-14 21:00,12,93,13,52,88,376,177,691,2505,502,185,10,0,3,0
Wed 2015-01-14 22:00,0,13,0,65,88,412,177,691,3304,505,234,0,0,4,0
Wed 2015-01-14 23:00,0,14,0,65,87,383,177,691,2945,498,230,0,0,3,0
Thu 2015-01-15 00:00,0,13,0,65,88,408,177,690,2930,500,229,0,0,4,0
Thu 2015-01-15 01:00,0,14,0,65,87,451,178,691,2866,498,231,0,1,4,0
Thu 2015-01-15 02:00,0,14,0,65,87,442,177,692,2774,497,228,0,0,4,0
Thu 2015-01-15 03:00,0,13,0,65,87,483,176,691,2687,497,229,0,0,4,0
Thu 2015-01-15 04:00,0,10,0,65,87,455,178,691,2682,498,230,0,0,4,0
Thu 2015-01-15 05:00,0,9,0,65,88,470,179,690,2873,499,228,0,1,3,0
Thu 2015-01-15 06:00,0,9,0,65,87,474,174,691,3059,500,230,0,0,4,0
Thu 2015-01-15 07:00,154,235,208,65,87,997,175,696,3227,502,231,9,1,4,1
Thu 2015-01-15 08:00,63,221,91,19,46,248,41,175,631,122,108,1430,21,1,51
Thu 2015-01-15 09:00,204,956,348,65,165,1285,175,704,382,516,212,261,52,2,109
Thu 2015-01-15 10:00,205,934,325,65,171,1131,213,730,61,511,270,0,75,4,179
Thu 2015-01-15 11:00,201,873,309,65,161,1078,188,664,61,488,257,0,75,304,178
Thu 2015-01-15 12:00,201,914,318,65,167,1102,203,713,63,514,264,0,72,372,179
Thu 2015-01-15 13:00,202,938,322,65,162,1261,207,716,63,506,287,600,74,371,178
Thu 2015-01-15 14:00,207,982,304,65,163,1147,202,709,64,511,283,1070,74,374,178
Thu 2015-01-15 15:00,214,923,322,65,173,1084,187,705,64,508,257,0,88,372,178
Thu 2015-01-15 16:00,222,927,313,65,182,1068,203,699,63,512,238,0,98,373,178
Thu 2015-01-15 17:00,222,897,361,65,192,1001,204,701,934,508,250,0,97,375,176
Thu 2015-01-15 18:00,223,958,361,65,188,1049,187,700,3415,514,243,0,1,373,3
Thu 2015-01-15 19:00,137,196,132,65,129,405,144,695,3350,507,240,0,0,375,0
Thu 2015-01-15 20:00,148,569,197,65,128,441,147,696,3385,507,239,0,1,373,0
Thu 2015-01-15 21:00,0,16,0,65,84,396,146,690,3315,502,238,0,0,373,0
Thu 2015-01-15 22:00,0,15,0,65,84,390,143,689,3049,499,232,10,0,371,0
Thu 2015-01-15 23:00,0,15,0,65,83,416,143,690,3099,498,234,0,0,372,0
Fri 2015-01-16 00:00,0,15,0,65,84,369,144,689,2903,498,230,0,0,375,0
Fri 2015-01-16 01:00,0,15,0,65,84,447,144,690,2804,497,230,0,1,373,0
Fri 2015-01-16 02:00,0,13,0,65,83,481,143,691,2904,497,232,0,0,373,0
Fri 2015-01-16 03:00,0,14,0,65,83,434,143,689,2820,499,230,0,0,375,0
Fri 2015-01-16 04:00,0,14,0,65,83,473,143,691,2961,497,233,0,0,375,0
Fri 2015-01-16 05:00,0,19,0,65,83,473,144,690,3002,497,233,0,1,373,0
Fri 2015-01-16 06:00,14,14,0,65,83,443,143,691,3062,498,232,0,0,366,0
Fri 2015-01-16 07:00,199,202,204,65,83,1042,142,696,3200,506,236,54,0,367,0
Fri 2015-01-16 08:00,214,850,357,74,100,1148,169,701,1807,508,269,1276,95,364,176
Fri 2015-01-16 09:00,197,858,300,65,171,1339,200,701,51,505,199,570,78,299,145
Fri 2015-01-16 10:00,220,958,355,65,191,1236,205,701,61,510,288,500,97,368,178
Fri 2015-01-16 11:00,223,904,362,65,191,1143,204,700,62,513,290,0,99,369,178
Fri 2015-01-16 12:00,224,957,361,65,186,1086,226,701,62,513,312,0,97,370,179
Fri 2015-01-16 13:00,223,956,360,65,192,1335,229,703,61,515,288,960,97,373,179
Fri 2015-01-16 14:00,224,918,332,65,192,1193,226,707,62,523,317,610,98,375,180
Fri 2015-01-16 15:00,223,968,353,65,223,1064,265,703,61,515,379,0,90,376,180
Fri 2015-01-16 16:00,218,945,335,65,221,1124,253,703,61,527,326,480,66,377,179
Fri 2015-01-16 17:00,223,944,361,65,219,1031,252,704,723,523,335,0,66,376,178
Fri 2015-01-16 18:00,217,918,357,65,156,1036,231,701,3443,522,247,0,1,373,2
Fri 2015-01-16 19:00,165,600,243,65,133,500,180,700,3409,510,233,0,0,375,0
Fri 2015-01-16 20:00,54,24,60,65,107,403,175,696,3393,508,233,0,0,373,0
Fri 2015-01-16 21:00,0,0,0,65,84,373,174,695,3321,503,229,0,0,377,0
Fri 2015-01-16 22:00,0,0,0,65,84,363,174,695,3215,500,228,0,1,374,0
Fri 2015-01-16 23:00,0,0,0,65,83,376,174,695,3081,497,228,0,0,374,0
Sat 2015-01-17 00:00,0,8,0,65,84,436,145,696,2972,498,230,0,0,370,0
Sat 2015-01-17 01:00,0,11,0,65,96,433,160,692,2814,496,229,0,0,371,0
Sat 2015-01-17 02:00,0,11,0,65,83,382,144,691,2745,498,229,0,0,374,0
Sat 2015-01-17 03:00,0,14,0,65,83,422,143,691,2797,496,230,0,1,374,0
Sat 2015-01-17 04:00,0,10,0,65,83,383,143,690,2727,496,230,0,0,373,0
Sat 2015-01-17 05:00,0,13,0,65,83,402,144,688,2883,498,230,0,0,372,0
Sat 2015-01-17 06:00,0,13,0,65,83,418,144,688,2849,498,228,0,0,367,0
Sat 2015-01-17 07:00,201,7,167,65,83,926,143,696,3134,503,232,9,1,366,2
Sat 2015-01-17 08:00,188,307,220,65,84,1020,149,698,2345,511,245,1041,5,367,175
Sat 2015-01-17 09:00,188,847,332,65,180,1216,201,698,60,519,285,0,6,370,177
Sat 2015-01-17 10:00,175,846,248,65,213,1172,221,696,61,513,286,0,6,367,177
Sat 2015-01-17 11:00,184,843,321,65,225,1097,223,699,61,511,304,10,6,370,178
Sat 2015-01-17 12:00,188,836,333,65,211,1075,232,698,61,512,339,560,5,373,179
Sat 2015-01-17 13:00,188,828,302,65,181,1218,213,697,61,515,245,0,6,374,179
Sat 2015-01-17 14:00,188,845,309,65,174,1068,221,697,919,519,291,520,6,375,179
Sat 2015-01-17 15:00,188,795,300,65,204,1022,220,697,61,512,246,0,0,377,0
Sat 2015-01-17 16:00,186,714,356,65,170,1054,210,697,46,517,248,0,0,377,0
Sat 2015-01-17 17:00,165,726,236,65,128,513,169,701,770,514,241,0,0,375,0
Sat 2015-01-17 18:00,74,89,89,65,135,403,167,691,3333,508,235,0,1,371,0
Sat 2015-01-17 19:00,0,3,0,65,95,401,164,690,3372,502,237,0,0,373,0
Sat 2015-01-17 20:00,0,0,0,65,84,403,166,689,3257,500,237,0,0,376,0
Sat 2015-01-17 21:00,0,13,0,65,84,422,165,690,3259,503,235,0,0,370,0
Sat 2015-01-17 22:00,0,1,0,65,83,373,165,689,3078,498,231,0,1,371,0
Sat 2015-01-17 23:00,0,0,0,65,84,424,166,690,3252,499,238,0,0,374,0
Sun 2015-01-18 00:00,0,3,0,65,113,425,200,691,3098,498,231,0,0,375,0
Sun 2015-01-18 01:00,0,5,0,65,84,454,167,690,2898,497,230,0,0,374,0
Sun 2015-01-18 02:00,0,4,0,65,84,486,165,691,2821,497,230,0,0,375,0
Sun 2015-01-18 03:00,0,2,0,65,84,447,165,691,2862,523,233,0,1,376,0
Sun 2015-01-18 04:00,0,0,0,65,84,486,166,691,2920,499,231,0,0,375,0
Sun 2015-01-18 05:00,0,3,0,65,84,436,166,693,2795,498,235,0,0,376,0
Sun 2015-01-18 06:00,0,0,0,65,84,479,166,690,2826,500,231,0,0,374,0
Sun 2015-01-18 07:00,0,11,0,65,84,441,166,699,1756,513,233,0,1,375,0
Sun 2015-01-18 08:00,0,4,0,65,84,483,165,699,44,557,235,0,0,372,0
Sun 2015-01-18 09:00,0,4,0,65,85,471,167,697,44,529,234,0,0,372,0
Sun 2015-01-18 10:00,0,6,0,65,84,453,164,702,45,506,236,0,0,372,0
Sun 2015-01-18 11:00,21,45,35,65,84,487,166,697,46,512,238,0,1,373,0
Sun 2015-01-18 12:00,27,22,42,65,83,436,165,700,46,512,242,0,0,372,0
Sun 2015-01-18 13:00,167,351,169,65,83,464,175,703,47,517,241,0,0,371,0
Sun 2015-01-18 14:00,195,920,269,71,83,369,179,702,893,509,256,10,0,398,0
Sun 2015-01-18 15:00,103,480,174,65,83,432,182,701,47,515,239,0,35,370,0
Sun 2015-01-18 16:00,123,798,178,65,83,418,181,710,46,508,237,0,21,369,0
Sun 2015-01-18 17:00,221,493,182,65,85,416,189,708,709,508,234,0,30,371,0
Sun 2015-01-18 18:00,126,245,129,65,112,355,179,712,3384,505,237,0,29,367,0
Sun 2015-01-18 19:00,165,15,184,65,126,362,163,700,3249,506,236,0,29,366,0
Sun 2015-01-18 20:00,110,12,122,65,104,361,167,699,3206,499,236,0,28,369,0
Sun 2015-01-18 21:00,53,13,58,65,83,330,164,699,3221,500,232,0,29,371,0
Sun 2015-01-18 22:00,53,14,58,65,83,370,164,699,3172,499,234,0,28,374,0
Sun 2015-01-18 23:00,0,14,0,65,84,319,164,694,3055,499,231,0,28,373,0
Mon 2015-01-19 00:00,0,13,0,65,83,460,164,696,2907,498,231,0,28,376,0
Mon 2015-01-19 01:00,0,14,0,65,84,384,164,695,2692,497,231,0,29,371,0
Mon 2015-01-19 02:00,0,15,0,65,83,419,163,696,2691,497,231,0,29,372,0
Mon 2015-01-19 03:00,0,13,0,65,83,410,163,696,2763,502,229,0,28,372,0
Mon 2015-01-19 04:00,0,11,0,65,83,428,163,691,2726,497,230,0,29,371,0
Mon 2015-01-19 05:00,0,10,0,65,83,386,163,691,2924,499,230,0,28,368,0
Mon 2015-01-19 06:00,0,13,0,65,83,440,164,690,3071,498,233,0,28,369,0
Mon 2015-01-19 07:00,186,217,202,65,83,959,164,698,1959,502,235,52,31,368,2
Mon 2015-01-19 08:00,223,758,361,65,99,1197,251,701,60,510,261,2338,31,371,176
Mon 2015-01-19 09:00,207,731,361,65,173,1229,263,699,60,509,262,0,35,369,177
Mon 2015-01-19 10:00,221,764,331,65,193,1148,236,701,61,509,265,0,35,367,177
Mon 2015-01-19 11:00,220,815,333,65,189,1171,230,706,61,507,275,570,36,367,178
Mon 2015-01-19 12:00,223,831,361,65,191,1219,230,699,61,513,292,0,36,372,179
Mon 2015-01-19 13:00,223,776,342,65,147,1163,213,698,62,509,296,600,34,369,178
Mon 2015-01-19 14:00,211,837,328,65,165,1142,208,697,946,505,320,0,34,370,178
Mon 2015-01-19 15:00,210,773,270,65,181,1042,216,697,62,509,295,0,35,372,179
Mon 2015-01-19 16:00,223,852,330,65,164,1110,213,701,62,516,247,500,33,373,180
Mon 2015-01-19 17:00,223,776,357,65,170,1044,228,702,262,508,243,480,34,377,178
Mon 2015-01-19 18:00,223,808,356,65,186,1025,203,696,3474,515,254,0,1,373,2
Mon 2015-01-19 19:00,130,392,175,65,133,448,170,693,3384,507,239,0,0,373,0
Mon 2015-01-19 20:00,122,399,161,65,136,394,179,691,3405,510,237,0,0,375,0
Mon 2015-01-19 21:00,0,11,0,65,90,405,171,688,3413,504,239,0,1,377,0
Mon 2015-01-19 22:00,0,13,0,65,90,396,171,691,3059,497,234,0,0,375,0
Mon 2015-01-19 23:00,0,7,0,65,89,353,169,689,3044,497,232,0,0,377,0
Tue 2015-01-20 00:00,0,10,0,65,88,395,169,691,2846,496,233,0,0,378,0
Tue 2015-01-20 01:00,0,13,0,65,88,403,168,689,2920,501,230,0,0,375,0
Tue 2015-01-20 02:00,0,7,0,65,88,432,167,690,2814,496,230,0,1,374,0
Tue 2015-01-20 03:00,0,7,0,65,88,449,168,689,2726,496,231,0,0,374,0
Tue 2015-01-20 04:00,0,12,0,65,88,414,168,689,2605,496,230,10,0,372,0
Tue 2015-01-20 05:00,0,9,0,65,88,457,167,690,2855,498,228,0,0,368,0
Tue 2015-01-20 06:00,0,9,0,65,88,458,167,689,2922,497,234,0,1,367,0
Tue 2015-01-20 07:00,196,70,187,65,88,972,167,698,1842,530,233,38,0,368,1
Tue 2015-01-20 08:00,208,743,358,65,98,1313,187,697,60,539,263,1062,33,369,178
Tue 2015-01-20 09:00,204,836,305,65,224,1235,187,697,60,510,290,0,36,371,179
Tue 2015-01-20 10:00,206,765,326,65,201,1143,184,698,61,510,269,0,35,370,179
Tue 2015-01-20 11:00,222,827,354,65,203,1323,203,697,61,508,256,8,35,370,179
Tue 2015-01-20 12:00,211,797,357,65,184,1376,190,698,62,512,273,1039,36,370,179
Tue 2015-01-20 13:00,202,774,332,65,211,1140,211,698,62,511,261,1043,36,370,179
Tue 2015-01-20 14:00,209,853,315,65,197,1128,209,697,973,512,264,545,35,369,178
Tue 2015-01-20 15:00,203,822,271,65,200,1191,209,697,62,504,284,5,31,370,179
Tue 2015-01-20 16:00,224,799,312,65,209,1042,209,699,62,505,263,490,24,371,179
Tue 2015-01-20 17:00,223,767,355,65,195,1023,211,702,226,516,320,0,24,374,179
Tue 2015-01-20 18:00,223,826,357,65,170,1046,199,704,3457,508,252,0,0,371,1
Tue 2015-01-20 19:00,125,311,194,65,133,445,163,695,3415,513,237,0,0,372,0
Tue 2015-01-20 20:00,135,435,182,65,136,405,149,694,3343,502,236,10,1,375,0
Tue 2015-01-20 21:00,0,14,0,65,89,374,147,691,3192,500,235,0,0,377,0
Tue 2015-01-20 22:00,0,9,0,65,84,359,147,690,3120,501,233,0,0,377,0
Tue 2015-01-20 23:00,0,4,0,65,84,392,155,690,2981,497,234,0,0,374,0
Wed 2015-01-21 00:00,0,9,0,65,84,351,154,688,2780,496,229,0,1,376,0
Wed 2015-01-21 01:00,0,7,0,65,83,415,154,688,2709,497,229,0,0,374,0
Wed 2015-01-21 02:00,0,3,0,65,83,459,154,691,2751,498,234,0,0,376,0
Wed 2015-01-21 03:00,0,3,0,65,84,437,156,690,2555,496,231,0,0,375,0
Wed 2015-01-21 04:00,0,3,0,65,83,431,154,691,2770,497,231,0,1,375,0
Wed 2015-01-21 05:00,0,7,0,65,83,448,154,689,2860,499,233,0,0,371,0
Wed 2015-01-21 06:00,0,10,0,65,83,451,154,689,3124,499,234,0,0,365,0
Wed 2015-01-21 07:00,200,24,176,65,83,976,153,699,2424,503,233,41,0,367,1
Wed 2015-01-21 08:00,188,664,286,65,89,1057,170,694,54,508,255,1219,33,368,176
Wed 2015-01-21 09:00,187,758,286,65,158,1103,194,697,61,508,281,0,33,369,178
Wed 2015-01-21 10:00,175,793,235,65,181,1089,200,698,62,508,256,0,34,372,178
Wed 2015-01-21 11:00,188,812,264,65,186,1189,202,696,63,505,278,0,34,372,178
Wed 2015-01-21 12:00,188,788,271,65,167,1165,205,698,63,508,286,570,34,370,177
Wed 2015-01-21 13:00,188,814,341,65,168,1167,216,698,63,506,279,57,33,369,177
Wed 2015-01-21 14:00,187,870,322,65,178,1039,219,698,975,507,277,1473,35,370,177
Wed 2015-01-21 15:00,188,853,340,65,173,1132,215,698,62,508,273,880,35,374,178
Wed 2015-01-21 16:00,188,783,326,65,173,1006,221,701,62,509,259,0,34,376,179
Wed 2015-01-21 17:00,188,815,316,65,189,1027,217,701,786,513,282,0,33,375,178
Wed 2015-01-21 18:00,188,821,294,65,162,1015,209,697,3442,508,249,0,0,373,2
Wed 2015-01-21 19:00,85,15,76,65,133,413,173,691,3377,510,237,10,1,374,0
Wed 2015-01-21 20:00,144,663,219,65,124,461,199,696,3375,503,233,0,0,373,0
Wed 2015-01-21 21:00,44,24,50,65,85,392,177,693,3270,501,236,0,0,374,0
Wed 2015-01-21 22:00,0,9,0,65,94,479,189,691,3128,501,238,0,0,374,0
Wed 2015-01-21 23:00,0,8,0,65,86,415,179,691,3055,499,230,0,0,373,0
Thu 2015-01-22 00:00,0,6,0,65,84,390,175,694,2917,496,230,0,1,376,0
Thu 2015-01-22 01:00,0,6,0,65,85,387,174,696,2746,496,230,0,0,376,0
Thu 2015-01-22 02:00,0,5,0,65,83,442,173,704,2757,497,230,0,0,373,0
Thu 2015-01-22 03:00,0,8,0,65,83,455,173,695,2731,496,231,0,0,374,0
Thu 2015-01-22 04:00,0,6,0,65,84,457,174,695,2811,497,231,0,1,374,0
Thu 2015-01-22 05:00,0,5,0,65,83,433,173,695,3003,498,229,0,0,368,0
Thu 2015-01-22 06:00,0,4,0,65,83,431,173,691,2977,497,231,0,0,366,0
Thu 2015-01-22 07:00,199,62,182,65,83,1007,172,698,2060,502,232,37,0,368,2
Thu 2015-01-22 08:00,189,795,310,65,92,1156,203,697,59,507,261,1363,33,368,175
Thu 2015-01-22 09:00,187,824,329,65,155,1152,233,697,61,510,248,0,32,369,178
Thu 2015-01-22 10:00,183,848,271,65,166,1192,223,699,62,507,285,0,34,370,179
Thu 2015-01-22 11:00,188,833,281,65,188,1105,231,696,62,507,264,18,32,368,177
Thu 2015-01-22 12:00,166,797,341,65,185,1063,238,697,62,508,258,532,34,371,178
Thu 2015-01-22 13:00,189,861,213,65,165,1169,257,698,63,507,251,0,34,371,178
Thu 2015-01-22 14:00,188,857,281,65,155,1149,275,698,1133,508,277,0,34,373,180
Thu 2015-01-22 15:00,166,777,296,65,159,1157,237,698,63,505,308,0,34,375,179
Thu 2015-01-22 16:00,188,787,297,65,165,1078,233,700,62,512,300,570,33,376,179
Thu 2015-01-22 17:00,188,783,317,65,159,1070,224,701,657,509,278,0,29,374,178
Thu 2015-01-22 18:00,188,833,336,65,147,1007,201,696,3450,508,246,0,0,367,1
Thu 2015-01-22 19:00,149,534,199,65,134,358,156,694,3442,516,242,0,0,369,0
Thu 2015-01-22 20:00,22,8,0,65,102,396,156,691,3295,506,233,0,1,373,0
Thu 2015-01-22 21:00,2,9,0,65,85,327,162,692,3375,507,238,0,0,374,0
Thu 2015-01-22 22:00,0,13,0,65,84,371,156,692,3158,500,233,0,0,376,0
Thu 2015-01-22 23:00,0,13,0,65,85,372,157,691,2991,497,231,0,0,376,0
Fri 2015-01-23 00:00,0,15,0,65,85,323,164,690,2997,498,229,0,1,373,0
Fri 2015-01-23 01:00,0,14,0,65,85,402,157,692,2970,497,231,0,0,371,0
Fri 2015-01-23 02:00,0,15,0,65,84,410,155,691,2822,496,230,0,0,373,0
Fri 2015-01-23 03:00,0,14,0,65,84,419,161,692,2613,497,230,0,0,374,0
Fri 2015-01-23 04:00,0,14,0,65,84,440,161,692,2677,497,230,0,0,374,0
Fri 2015-01-23 05:00,0,13,0,65,85,390,154,692,3080,503,229,0,1,371,0
Fri 2015-01-23 06:00,0,13,0,65,84,437,154,693,3267,505,237,0,0,365,0
Fri 2015-01-23 07:00,205,203,210,65,89,1039,160,700,2253,507,235,30,0,366,1
Fri 2015-01-23 08:00,189,738,336,65,98,1187,185,700,60,506,264,1230,6,368,177
Fri 2015-01-23 09:00,188,853,336,65,200,1185,211,699,61,510,257,0,6,368,178
Fri 2015-01-23 10:00,186,831,336,65,228,1074,222,701,61,511,288,0,6,373,178
Fri 2015-01-23 11:00,188,816,331,65,195,1198,237,701,61,509,296,0,6,374,178
Fri 2015-01-23 12:00,188,814,299,65,194,1309,248,702,62,515,310,610,6,373,178
Fri 2015-01-23 13:00,188,833,292,65,214,1076,232,701,62,511,325,0,6,372,177
Fri 2015-01-23 14:00,188,874,333,65,205,1218,217,703,1122,514,281,0,6,373,178
Fri 2015-01-23 15:00,188,853,279,65,212,1177,226,702,62,514,323,1000,6,375,178
Fri 2015-01-23 16:00,188,833,336,65,217,1136,230,703,62,523,354,0,6,376,179
Fri 2015-01-23 17:00,188,861,333,65,213,1061,235,704,726,518,368,510,5,376,176
Fri 2015-01-23 18:00,189,853,334,65,190,1093,196,701,3456,523,253,0,1,374,3
Fri 2015-01-23 19:00,77,14,76,65,129,477,144,694,3373,515,245,0,0,374,0
Fri 2015-01-23 20:00,130,661,185,65,131,438,158,700,3388,518,237,0,0,373,0
Fri 2015-01-23 21:00,87,212,109,65,84,412,143,697,3389,507,235,0,0,374,0
Fri 2015-01-23 22:00,0,9,0,65,84,433,143,696,3294,502,235,0,0,373,0
Fri 2015-01-23 23:00,0,5,0,65,84,373,143,696,3167,500,236,0,1,375,0
Sat 2015-01-24 00:00,0,8,0,65,84,436,145,696,2972,498,230,0,0,370,0
Sat 2015-01-24 01:00,0,11,0,65,96,433,160,692,2814,496,229,0,0,371,0
Sat 2015-01-24 02:00,0,11,0,65,83,382,144,691,2745,498,229,0,0,374,0
Sat 2015-01-24 03:00,0,14,0,65,83,422,143,691,2797,496,230,0,1,374,0
Sat 2015-01-24 04:00,0,10,0,65,83,383,143,690,2727,496,230,0,0,373,0
Sat 2015-01-24 05:00,0,13,0,65,83,402,144,688,2883,498,230,0,0,372,0
Sat 2015-01-24 06:00,0,13,0,65,83,418,144,688,2849,498,228,0,0,367,0
Sat 2015-01-24 07:00,201,7,167,65,83,926,143,696,3134,503,232,9,1,366,2
Sat 2015-01-24 08:00,188,307,220,65,84,1020,149,698,2345,511,245,1041,5,367,175
Sat 2015-01-24 09:00,188,847,332,65,180,1216,201,698,60,519,285,0,6,370,177
Sat 2015-01-24 10:00,175,846,248,65,213,1172,221,696,61,513,286,0,6,367,177
Sat 2015-01-24 11:00,184,843,321,65,225,1097,223,699,61,511,304,10,6,370,178
Sat 2015-01-24 12:00,188,836,333,65,211,1075,232,698,61,512,339,560,5,373,179
Sat 2015-01-24 13:00,188,828,302,65,181,1218,213,697,61,515,245,0,6,374,179
Sat 2015-01-24 14:00,188,845,309,65,174,1068,221,697,919,519,291,520,6,375,179
Sat 2015-01-24 15:00,188,795,300,65,204,1022,220,697,61,512,246,0,0,377,0
Sat 2015-01-24 16:00,186,714,356,65,170,1054,210,697,46,517,248,0,0,377,0
Sat 2015-01-24 17:00,165,726,236,65,128,513,169,701,770,514,241,0,0,375,0
Sat 2015-01-24 18:00,74,89,89,65,135,403,167,691,3333,508,235,0,1,371,0
Sat 2015-01-24 19:00,0,3,0,65,95,401,164,690,3372,502,237,0,0,373,0
Sat 2015-01-24 20:00,0,0,0,65,84,403,166,689,3257,500,237,0,0,376,0
Sat 2015-01-24 21:00,0,13,0,65,84,422,165,690,3259,503,235,0,0,370,0
Sat 2015-01-24 22:00,0,1,0,65,83,373,165,689,3078,498,231,0,1,371,0
Sat 2015-01-24 23:00,0,0,0,65,84,424,166,690,3252,499,238,0,0,374,0
Sun 2015-01-25 00:00,0,3,0,65,113,425,200,691,3098,498,231,0,0,375,0
Sun 2015-01-25 01:00,0,5,0,65,84,454,167,690,2898,497,230,0,0,374,0
Sun 2015-01-25 02:00,0,4,0,65,84,486,165,691,2821,497,230,0,0,375,0
Sun 2015-01-25 03:00,0,2,0,65,84,447,165,691,2862,523,233,0,1,376,0
Sun 2015-01-25 04:00,0,0,0,65,84,486,166,691,2920,499,231,0,0,375,0
Sun 2015-01-25 05:00,0,3,0,65,84,436,166,693,2795,498,235,0,0,376,0
Sun 2015-01-25 06:00,0,0,0,65,84,479,166,690,2826,500,231,0,0,374,0
Sun 2015-01-25 07:00,0,11,0,65,84,441,166,699,1756,513,233,0,1,375,0
Sun 2015-01-25 08:00,0,4,0,65,84,483,165,699,44,557,235,0,0,372,0
Sun 2015-01-25 09:00,0,4,0,65,85,471,167,697,44,529,234,0,0,372,0
Sun 2015-01-25 10:00,0,6,0,65,84,453,164,702,45,506,236,0,0,372,0
Sun 2015-01-25 11:00,21,45,35,65,84,487,166,697,46,512,238,0,1,373,0
