,AHU1 Lighting,AHU2 Lighting,AHU3 Lighting,AHU4 Lighting,AHU1 Plugs,AHU2 Plugs,AHU3 Plugs,AHU4 Plugs,Trans Fan,Ext Lights
1/15/2015 9:00,0.204,0.991,0.313,0.065,0.704,1.265,0.169,0.696,0.004784689,0.104772353
1/15/2015 10:00,0.205,0.964,0.295,0.065,0.715,1.101,0.207,0.722,0.009569378,0.016730664
1/15/2015 11:00,0.201,0.933,0.249,0.065,0.681,1.048,0.183,0.657,0.727272727,0.016730664
1/15/2015 12:00,0.201,0.93,0.302,0.065,0.714,1.065,0.204,0.705,0.889952153,0.01727921
1/15/2015 13:00,0.202,0.984,0.276,0.065,0.692,1.23,0.211,0.708,0.887559809,0.01727921
1/15/2015 14:00,0.207,1.017,0.269,0.065,0.7,1.12,0.2,0.701,0.894736842,0.017553483
1/15/2015 15:00,0.214,0.962,0.283,0.065,0.703,1.058,0.188,0.697,0.889952153,0.017553483
1/15/2015 16:00,0.222,0.904,0.336,0.065,0.724,1.036,0.202,0.691,0.892344498,0.01727921
1/15/2015 17:00,0.222,0.903,0.355,0.065,0.727,0.972,0.203,0.693,0.897129187,0.256171146
1/15/2015 18:00,0.223,0.97,0.349,0.065,0.731,1.021,0.183,0.692,0.892344498,0.936642896
1/15/2015 19:00,0.137,0.196,0.132,0.065,0.654,0.381,0.147,0.687,0.897129187,0.91881514
1/15/2015 20:00,0.148,0.569,0.197,0.065,0.653,0.417,0.15,0.688,0.892344498,0.928414701
1/15/2015 21:00,0,0.016,0,0.065,0.604,0.372,0.149,0.682,0.892344498,0.909215579
1/15/2015 22:00,0,0.015,0,0.065,0.601,0.366,0.146,0.682,0.887559809,0.836258914
1/15/2015 23:00,0,0.015,0,0.065,0.599,0.392,0.146,0.682,0.889952153,0.849972573
1/16/2015 0:00,0,0.015,0,0.065,0.62,0.299,0.148,0.682,0.897129187,0.79621503
1/16/2015 1:00,0,0.014,0,0.065,0.62,0.378,0.14,0.684,0.892344498,0.769061986
1/16/2015 2:00,0,0.015,0,0.065,0.617,0.386,0.139,0.683,0.892344498,0.796489303
1/16/2015 3:00,0,0.014,0,0.065,0.618,0.395,0.145,0.684,0.897129187,0.773450357
1/16/2015 4:00,0,0.014,0,0.065,0.618,0.416,0.145,0.684,0.897129187,0.812122874
1/16/2015 5:00,0,0.013,0,0.065,0.625,0.366,0.138,0.684,0.892344498,0.823368075
1/16/2015 6:00,0,0.013,0,0.065,0.626,0.413,0.138,0.685,0.875598086,0.839824465
1/16/2015 7:00,0.205,0.211,0.202,0.065,0.633,1.015,0.144,0.692,0.877990431,0.877674163
1/16/2015 8:00,0.189,0.815,0.259,0.065,0.645,1.153,0.175,0.692,0.870813397,0.495611629
1/16/2015 9:00,0.188,0.868,0.321,0.065,0.756,1.152,0.195,0.691,0.715311005,0.013987932
1/16/2015 10:00,0.186,0.836,0.331,0.065,0.784,1.041,0.207,0.693,0.880382775,0.016730664
1/16/2015 11:00,0.188,0.849,0.298,0.065,0.747,1.161,0.228,0.693,0.88277512,0.017004937
1/16/2015 12:00,0.188,0.817,0.296,0.065,0.758,1.275,0.23,0.694,0.885167464,0.017004937
1/16/2015 13:00,0.188,0.805,0.32,0.065,0.773,1.049,0.208,0.693,0.892344498,0.016730664
1/16/2015 14:00,0.188,0.879,0.328,0.065,0.762,1.188,0.201,0.695,0.897129187,0.017004937
1/16/2015 15:00,0.188,0.833,0.299,0.065,0.774,1.145,0.207,0.694,0.899521531,0.016730664
1/16/2015 16:00,0.188,0.892,0.277,0.065,0.789,1.103,0.211,0.695,0.901913876,0.016730664
1/16/2015 17:00,0.188,0.886,0.308,0.065,0.784,1.031,0.209,0.696,0.899521531,0.198299506
1/16/2015 18:00,0.189,0.871,0.316,0.065,0.765,1.063,0.171,0.693,0.892344498,0.944322545
1/16/2015 19:00,0.077,0.015,0.075,0.065,0.682,0.453,0.127,0.686,0.897129187,0.934997257
1/16/2015 20:00,0.13,0.677,0.169,0.065,0.69,0.413,0.139,0.692,0.892344498,0.930608886
1/16/2015 21:00,0.087,0.217,0.104,0.065,0.628,0.388,0.127,0.689,0.901913876,0.910861218
1/16/2015 22:00,0,0.009,0,0.065,0.623,0.409,0.127,0.688,0.894736842,0.881788261
1/16/2015 23:00,0,0.005,0,0.065,0.621,0.349,0.127,0.688,0.894736842,0.845035656
1/17/2015 0:00,0,0.008,0,0.065,0.619,0.412,0.129,0.688,0.885167464,0.815139879
1/17/2015 1:00,0,0.011,0,0.065,0.632,0.406,0.144,0.684,0.887559809,0.771804717
1/17/2015 2:00,0,0.011,0,0.065,0.618,0.358,0.128,0.683,0.894736842,0.752879868
1/17/2015 3:00,0,0.014,0,0.065,0.616,0.399,0.126,0.683,0.894736842,0.767142074
1/17/2015 4:00,0,0.01,0,0.065,0.616,0.36,0.126,0.682,0.892344498,0.747942951
1/17/2015 5:00,0,0.013,0,0.065,0.618,0.378,0.128,0.68,0.889952153,0.790729567
1/17/2015 6:00,0,0.013,0,0.065,0.618,0.394,0.128,0.68,0.877990431,0.781404279
1/17/2015 7:00,0.201,0.007,0.167,0.065,0.623,0.903,0.126,0.688,0.875598086,0.859572134
1/17/2015 8:00,0.188,0.31,0.217,0.065,0.632,0.997,0.132,0.69,0.877990431,0.643170598
1/17/2015 9:00,0.188,0.876,0.303,0.065,0.736,1.187,0.19,0.69,0.885167464,0.016456391
1/17/2015 10:00,0.175,0.805,0.289,0.065,0.769,1.148,0.199,0.688,0.877990431,0.016730664
1/17/2015 11:00,0.184,0.848,0.316,0.065,0.784,1.07,0.199,0.691,0.885167464,0.016730664
1/17/2015 12:00,0.188,0.841,0.328,0.065,0.773,1.047,0.207,0.69,0.892344498,0.016730664
1/17/2015 13:00,0.188,0.824,0.306,0.065,0.744,1.194,0.186,0.689,0.894736842,0.016730664
1/17/2015 14:00,0.188,0.845,0.309,0.065,0.734,1.043,0.202,0.689,0.897129187,0.252057049
1/17/2015 15:00,0.188,0.783,0.312,0.065,0.753,0.996,0.206,0.689,0.901913876,0.016730664
1/17/2015 16:00,0.186,0.759,0.311,0.065,0.726,1.022,0.2,0.689,0.901913876,0.012616566
1/17/2015 17:00,0.165,0.73,0.232,0.065,0.681,0.488,0.152,0.693,0.897129187,0.211190346
1/17/2015 18:00,0.074,0.089,0.089,0.065,0.682,0.38,0.148,0.683,0.887559809,0.914152496
1/17/2015 19:00,0,0.003,0,0.065,0.634,0.377,0.148,0.682,0.892344498,0.92484915
1/17/2015 20:00,0,0,0,0.065,0.621,0.379,0.15,0.681,0.899521531,0.893307735
1/17/2015 21:00,0,0.013,0,0.065,0.624,0.398,0.149,0.682,0.885167464,0.893856281
1/17/2015 22:00,0,0.001,0,0.065,0.618,0.349,0.149,0.681,0.887559809,0.844212836
1/17/2015 23:00,0,0,0,0.065,0.62,0.4,0.15,0.682,0.894736842,0.891936369
1/18/2015 0:00,0,0.003,0,0.065,0.655,0.394,0.184,0.683,0.897129187,0.8496983
1/18/2015 1:00,0,0.005,0,0.065,0.619,0.43,0.15,0.682,0.894736842,0.794843664
1/18/2015 2:00,0,0.004,0,0.065,0.618,0.462,0.149,0.683,0.897129187,0.77372463
1/18/2015 3:00,0,0.002,0,0.065,0.644,0.423,0.149,0.683,0.899521531,0.78496983
1/18/2015 4:00,0,0,0,0.065,0.62,0.462,0.15,0.683,0.897129187,0.800877674
1/18/2015 5:00,0,0.003,0,0.065,0.619,0.412,0.15,0.685,0.899521531,0.766593527
1/18/2015 6:00,0,0,0,0.065,0.621,0.455,0.15,0.682,0.894736842,0.775095996
1/18/2015 7:00,0,0.011,0,0.065,0.634,0.417,0.15,0.691,0.897129187,0.481623697
1/18/2015 8:00,0,0.004,0,0.065,0.678,0.459,0.149,0.691,0.889952153,0.01206802
1/18/2015 9:00,0,0.004,0,0.065,0.652,0.447,0.15,0.689,0.889952153,0.01206802
1/18/2015 10:00,0,0.006,0,0.065,0.627,0.43,0.147,0.694,0.889952153,0.012342293
1/18/2015 11:00,0.021,0.045,0.035,0.065,0.633,0.463,0.15,0.689,0.892344498,0.012616566
1/18/2015 12:00,0.027,0.022,0.042,0.065,0.632,0.412,0.149,0.692,0.889952153,0.012616566
1/18/2015 13:00,0.167,0.351,0.169,0.065,0.637,0.44,0.159,0.695,0.887559809,0.012890839
1/18/2015 14:00,0.195,0.921,0.268,0.071,0.629,0.346,0.162,0.694,0.95215311,0.244925946
1/18/2015 15:00,0.103,0.45,0.204,0.065,0.635,0.409,0.165,0.693,0.885167464,0.012890839
1/18/2015 16:00,0.123,0.8,0.176,0.065,0.63,0.395,0.162,0.702,0.88277512,0.012616566
1/18/2015 17:00,0.221,0.493,0.182,0.065,0.628,0.393,0.174,0.7,0.887559809,0.194459682
1/18/2015 18:00,0.126,0.245,0.129,0.065,0.654,0.332,0.162,0.704,0.877990431,0.928140428
1/18/2015 19:00,0.165,0.015,0.184,0.065,0.669,0.338,0.147,0.692,0.875598086,0.891113549
1/18/2015 20:00,0.11,0.012,0.122,0.065,0.641,0.337,0.15,0.691,0.88277512,0.879319803
1/18/2015 21:00,0.053,0.013,0.058,0.065,0.62,0.307,0.147,0.691,0.887559809,0.8834339
1/18/2015 22:00,0.053,0.014,0.058,0.065,0.619,0.347,0.147,0.691,0.894736842,0.869994515
1/18/2015 23:00,0,0.014,0,0.065,0.62,0.296,0.147,0.686,0.892344498,0.837904553
1/19/2015 0:00,0,0.013,0,0.065,0.618,0.436,0.148,0.688,0.899521531,0.797312123
1/19/2015 1:00,0,0.014,0,0.065,0.618,0.361,0.147,0.687,0.887559809,0.73834339
1/19/2015 2:00,0,0.015,0,0.065,0.617,0.396,0.146,0.688,0.889952153,0.738069117
1/19/2015 3:00,0,0.013,0,0.065,0.622,0.387,0.146,0.688,0.889952153,0.757816786
1/19/2015 4:00,0,0.011,0,0.065,0.617,0.405,0.146,0.683,0.887559809,0.747668678
1/19/2015 5:00,0,0.01,0,0.065,0.619,0.363,0.146,0.683,0.880382775,0.801974767
1/19/2015 6:00,0,0.013,0,0.065,0.618,0.417,0.147,0.682,0.88277512,0.842292924
1/19/2015 7:00,0.186,0.224,0.195,0.065,0.622,0.936,0.147,0.69,0.880382775,0.537301152
1/19/2015 8:00,0.223,0.826,0.293,0.065,0.674,1.174,0.206,0.691,0.887559809,0.016456391
1/19/2015 9:00,0.207,0.78,0.312,0.065,0.726,1.206,0.239,0.691,0.88277512,0.016456391
1/19/2015 10:00,0.221,0.793,0.302,0.065,0.751,1.123,0.209,0.693,0.877990431,0.016730664
1/19/2015 11:00,0.22,0.833,0.315,0.065,0.742,1.142,0.21,0.698,0.877990431,0.016730664
1/19/2015 12:00,0.223,0.846,0.346,0.065,0.748,1.19,0.212,0.691,0.889952153,0.016730664
1/19/2015 13:00,0.223,0.84,0.278,0.065,0.697,1.134,0.198,0.69,0.88277512,0.017004937
1/19/2015 14:00,0.211,0.87,0.295,0.065,0.72,1.112,0.185,0.689,0.885167464,0.259462425
1/19/2015 15:00,0.21,0.773,0.27,0.065,0.739,1.007,0.199,0.689,0.889952153,0.017004937
1/19/2015 16:00,0.223,0.833,0.349,0.065,0.727,1.076,0.197,0.693,0.892344498,0.017004937
1/19/2015 17:00,0.223,0.808,0.325,0.065,0.729,1.016,0.202,0.694,0.901913876,0.071859572
1/19/2015 18:00,0.223,0.813,0.351,0.065,0.744,0.992,0.19,0.688,0.892344498,0.952825014
1/19/2015 19:00,0.13,0.392,0.175,0.065,0.682,0.423,0.15,0.685,0.892344498,0.928140428
1/19/2015 20:00,0.122,0.399,0.161,0.065,0.688,0.369,0.159,0.683,0.897129187,0.933900165
1/19/2015 21:00,0,0.011,0,0.065,0.635,0.381,0.151,0.68,0.901913876,0.93609435
1/19/2015 22:00,0,0.013,0,0.065,0.629,0.372,0.15,0.683,0.897129187,0.839001646
1/19/2015 23:00,0,0.007,0,0.065,0.627,0.329,0.149,0.681,0.901913876,0.834887548
1/20/2015 0:00,0,0.01,0,0.065,0.625,0.371,0.149,0.683,0.90430622,0.780581459
1/20/2015 1:00,0,0.013,0,0.065,0.63,0.379,0.148,0.681,0.897129187,0.800877674
1/20/2015 2:00,0,0.007,0,0.065,0.625,0.408,0.147,0.682,0.894736842,0.771804717
1/20/2015 3:00,0,0.007,0,0.065,0.625,0.425,0.148,0.681,0.894736842,0.747668678
1/20/2015 4:00,0,0.012,0,0.065,0.625,0.39,0.148,0.681,0.889952153,0.714481624
1/20/2015 5:00,0,0.009,0,0.065,0.627,0.433,0.147,0.682,0.880382775,0.783049918
1/20/2015 6:00,0,0.009,0,0.065,0.626,0.434,0.147,0.681,0.877990431,0.801426221
1/20/2015 7:00,0.196,0.076,0.181,0.065,0.659,0.948,0.147,0.69,0.880382775,0.50521119
1/20/2015 8:00,0.208,0.819,0.282,0.065,0.686,1.289,0.159,0.689,0.88277512,0.016456391
1/20/2015 9:00,0.204,0.814,0.327,0.065,0.778,1.192,0.183,0.689,0.887559809,0.016456391
1/20/2015 10:00,0.206,0.824,0.267,0.065,0.752,1.111,0.172,0.69,0.885167464,0.016730664
1/20/2015 11:00,0.222,0.846,0.335,0.065,0.752,1.291,0.191,0.689,0.885167464,0.016730664
1/20/2015 12:00,0.211,0.855,0.299,0.065,0.737,1.344,0.178,0.69,0.885167464,0.017004937
1/20/2015 13:00,0.202,0.851,0.255,0.065,0.771,1.109,0.19,0.69,0.885167464,0.017004937
1/20/2015 14:00,0.209,0.849,0.319,0.065,0.762,1.103,0.178,0.689,0.88277512,0.2668678
1/20/2015 15:00,0.203,0.792,0.301,0.065,0.751,1.166,0.184,0.689,0.885167464,0.017004937
1/20/2015 16:00,0.224,0.8,0.311,0.065,0.765,1.017,0.18,0.691,0.887559809,0.017004937
1/20/2015 17:00,0.223,0.815,0.307,0.065,0.765,0.998,0.179,0.694,0.894736842,0.061985738
1/20/2015 18:00,0.223,0.833,0.35,0.065,0.725,1.021,0.174,0.696,0.887559809,0.94816237
1/20/2015 19:00,0.125,0.328,0.177,0.065,0.69,0.421,0.14,0.687,0.889952153,0.936642896
1/20/2015 20:00,0.135,0.435,0.182,0.065,0.676,0.381,0.132,0.686,0.897129187,0.916895228
1/20/2015 21:00,0,0.014,0,0.065,0.627,0.35,0.13,0.683,0.901913876,0.875479978
1/20/2015 22:00,0,0.009,0,0.065,0.623,0.335,0.13,0.682,0.901913876,0.855732309
1/20/2015 23:00,0,0.007,0,0.065,0.622,0.358,0.129,0.683,0.899521531,0.840373012
1/21/2015 0:00,0,0.009,0,0.065,0.617,0.327,0.138,0.68,0.899521531,0.76247943
1/21/2015 1:00,0,0.007,0,0.065,0.617,0.391,0.138,0.68,0.894736842,0.743006034
1/21/2015 2:00,0,0.003,0,0.065,0.618,0.435,0.138,0.683,0.899521531,0.754525507
1/21/2015 3:00,0,0.003,0,0.065,0.618,0.413,0.139,0.682,0.897129187,0.700767965
1/21/2015 4:00,0,0.003,0,0.065,0.617,0.407,0.138,0.683,0.897129187,0.759736698
1/21/2015 5:00,0,0.007,0,0.065,0.619,0.424,0.138,0.681,0.887559809,0.784421284
1/21/2015 6:00,0,0.01,0,0.065,0.619,0.427,0.138,0.681,0.873205742,0.856829402
1/21/2015 7:00,0.2,0.024,0.176,0.065,0.623,0.952,0.137,0.691,0.877990431,0.664838179
1/21/2015 8:00,0.188,0.687,0.263,0.065,0.634,1.033,0.154,0.687,0.880382775,0.014810752
1/21/2015 9:00,0.187,0.805,0.239,0.065,0.703,1.078,0.179,0.689,0.88277512,0.016730664
1/21/2015 10:00,0.175,0.756,0.272,0.065,0.726,1.065,0.184,0.69,0.889952153,0.017004937
1/21/2015 11:00,0.188,0.774,0.302,0.065,0.728,1.163,0.188,0.688,0.889952153,0.01727921
1/21/2015 12:00,0.188,0.805,0.254,0.065,0.715,1.139,0.188,0.69,0.885167464,0.01727921
1/21/2015 13:00,0.188,0.863,0.292,0.065,0.715,1.142,0.197,0.69,0.88277512,0.01727921
1/21/2015 14:00,0.187,0.876,0.316,0.065,0.731,1.013,0.196,0.69,0.885167464,0.267416347
1/21/2015 15:00,0.188,0.857,0.336,0.065,0.726,1.107,0.192,0.69,0.894736842,0.017004937
1/21/2015 16:00,0.188,0.821,0.288,0.065,0.723,0.981,0.202,0.693,0.899521531,0.017004937
1/21/2015 17:00,0.188,0.816,0.315,0.065,0.749,1.003,0.191,0.693,0.897129187,0.215578716
1/21/2015 18:00,0.188,0.847,0.268,0.065,0.719,0.991,0.181,0.689,0.892344498,0.944048272
1/21/2015 19:00,0.085,0.016,0.075,0.065,0.68,0.389,0.157,0.683,0.894736842,0.926220516
1/21/2015 20:00,0.144,0.687,0.195,0.065,0.668,0.432,0.184,0.688,0.892344498,0.925671969
1/21/2015 21:00,0.044,0.024,0.05,0.065,0.624,0.368,0.16,0.685,0.894736842,0.896873286
1/21/2015 22:00,0,0.009,0,0.065,0.633,0.452,0.175,0.683,0.894736842,0.857926495
1/21/2015 23:00,0,0.008,0,0.065,0.625,0.391,0.16,0.683,0.892344498,0.837904553
1/22/2015 0:00,0,0.006,0,0.065,0.617,0.366,0.159,0.686,0.899521531,0.800054855
1/22/2015 1:00,0,0.006,0,0.065,0.618,0.363,0.158,0.688,0.899521531,0.753154142
1/22/2015 2:00,0,0.005,0,0.065,0.617,0.418,0.157,0.687,0.892344498,0.756171146
1/22/2015 3:00,0,0.008,0,0.065,0.616,0.431,0.157,0.687,0.894736842,0.749040044
1/22/2015 4:00,0,0.006,0,0.065,0.618,0.433,0.158,0.687,0.894736842,0.770981898
1/22/2015 5:00,0,0.005,0,0.065,0.618,0.409,0.157,0.687,0.880382775,0.823642348
1/22/2015 6:00,0,0.004,0,0.065,0.617,0.407,0.157,0.683,0.875598086,0.816511245
1/22/2015 7:00,0.199,0.065,0.179,0.065,0.622,0.983,0.156,0.69,0.880382775,0.565002743
1/22/2015 8:00,0.189,0.858,0.247,0.065,0.636,1.123,0.196,0.689,0.880382775,0.016182117
1/22/2015 9:00,0.187,0.874,0.279,0.065,0.708,1.117,0.222,0.689,0.88277512,0.016730664
1/22/2015 10:00,0.183,0.853,0.266,0.065,0.722,1.159,0.204,0.691,0.885167464,0.017004937
1/22/2015 11:00,0.188,0.787,0.327,0.065,0.744,1.073,0.211,0.688,0.880382775,0.017004937
1/22/2015 12:00,0.166,0.832,0.306,0.065,0.745,1.038,0.208,0.689,0.887559809,0.017004937
1/22/2015 13:00,0.189,0.832,0.242,0.065,0.72,1.143,0.232,0.69,0.887559809,0.01727921
1/22/2015 14:00,0.188,0.866,0.272,0.065,0.705,1.116,0.263,0.69,0.892344498,0.310751509
1/22/2015 15:00,0.166,0.809,0.264,0.065,0.701,1.121,0.233,0.69,0.897129187,0.01727921
1/22/2015 16:00,0.188,0.832,0.252,0.065,0.714,1.041,0.23,0.692,0.899521531,0.017004937
1/22/2015 17:00,0.188,0.824,0.276,0.065,0.705,1.035,0.219,0.693,0.894736842,0.180197477
1/22/2015 18:00,0.188,0.841,0.328,0.065,0.694,0.98,0.186,0.688,0.877990431,0.946242457
1/22/2015 19:00,0.149,0.533,0.2,0.065,0.687,0.334,0.14,0.686,0.88277512,0.944048272
1/22/2015 20:00,0.022,0.008,0,0.065,0.645,0.372,0.14,0.683,0.892344498,0.903730115
1/22/2015 21:00,0.002,0.009,0,0.065,0.629,0.303,0.146,0.684,0.894736842,0.925671969
1/22/2015 22:00,0,0.013,0,0.065,0.621,0.347,0.14,0.684,0.899521531,0.86615469
1/22/2015 23:00,0,0.013,0,0.065,0.619,0.348,0.141,0.683,0.899521531,0.82035107
1/23/2015 0:00,0,0.015,0,0.065,0.62,0.299,0.148,0.682,0.892344498,0.821996709
1/23/2015 1:00,0,0.014,0,0.065,0.62,0.378,0.14,0.684,0.887559809,0.814591333
1/23/2015 2:00,0,0.015,0,0.065,0.617,0.386,0.139,0.683,0.892344498,0.773998903
1/23/2015 3:00,0,0.014,0,0.065,0.618,0.395,0.145,0.684,0.894736842,0.716675809
1/23/2015 4:00,0,0.014,0,0.065,0.618,0.416,0.145,0.684,0.894736842,0.734229292
1/23/2015 5:00,0,0.013,0,0.065,0.625,0.366,0.138,0.684,0.887559809,0.844761382
1/23/2015 6:00,0,0.013,0,0.065,0.626,0.413,0.138,0.685,0.873205742,0.896050466
1/23/2015 7:00,0.205,0.211,0.202,0.065,0.633,1.015,0.144,0.692,0.875598086,0.617937466
1/23/2015 8:00,0.189,0.815,0.259,0.065,0.645,1.153,0.175,0.692,0.880382775,0.016456391
1/23/2015 9:00,0.188,0.868,0.321,0.065,0.756,1.152,0.195,0.691,0.880382775,0.016730664
1/23/2015 10:00,0.186,0.836,0.331,0.065,0.784,1.041,0.207,0.693,0.892344498,0.016730664
1/23/2015 11:00,0.188,0.849,0.298,0.065,0.747,1.161,0.228,0.693,0.894736842,0.016730664
1/23/2015 12:00,0.188,0.817,0.296,0.065,0.758,1.275,0.23,0.694,0.892344498,0.017004937
1/23/2015 13:00,0.188,0.805,0.32,0.065,0.773,1.049,0.208,0.693,0.889952153,0.017004937
1/23/2015 14:00,0.188,0.879,0.328,0.065,0.762,1.188,0.201,0.695,0.892344498,0.307734504
1/23/2015 15:00,0.188,0.833,0.299,0.065,0.774,1.145,0.207,0.694,0.897129187,0.017004937
1/23/2015 16:00,0.188,0.892,0.277,0.065,0.789,1.103,0.211,0.695,0.899521531,0.017004937
1/23/2015 17:00,0.188,0.886,0.308,0.065,0.784,1.031,0.209,0.696,0.899521531,0.199122326
1/23/2015 18:00,0.189,0.871,0.316,0.065,0.765,1.063,0.171,0.693,0.894736842,0.947888097
1/23/2015 19:00,0.077,0.015,0.075,0.065,0.682,0.453,0.127,0.686,0.894736842,0.925123423
1/23/2015 20:00,0.13,0.677,0.169,0.065,0.69,0.413,0.139,0.692,0.892344498,0.929237521
1/23/2015 21:00,0.087,0.217,0.104,0.065,0.628,0.388,0.127,0.689,0.894736842,0.929511794
1/23/2015 22:00,0,0.009,0,0.065,0.623,0.409,0.127,0.688,0.892344498,0.903455842
1/23/2015 23:00,0,0.005,0,0.065,0.621,0.349,0.127,0.688,0.897129187,0.868623149
1/24/2015 0:00,0,0.008,0,0.065,0.619,0.412,0.129,0.688,0.885167464,0.815139879
1/24/2015 1:00,0,0.011,0,0.065,0.632,0.406,0.144,0.684,0.887559809,0.771804717
1/24/2015 2:00,0,0.011,0,0.065,0.618,0.358,0.128,0.683,0.894736842,0.752879868
1/24/2015 3:00,0,0.014,0,0.065,0.616,0.399,0.126,0.683,0.894736842,0.767142074
1/24/2015 4:00,0,0.01,0,0.065,0.616,0.36,0.126,0.682,0.892344498,0.747942951
1/24/2015 5:00,0,0.013,0,0.065,0.618,0.378,0.128,0.68,0.889952153,0.790729567
1/24/2015 6:00,0,0.013,0,0.065,0.618,0.394,0.128,0.68,0.877990431,0.781404279
1/24/2015 7:00,0.201,0.007,0.167,0.065,0.623,0.903,0.126,0.688,0.875598086,0.859572134
1/24/2015 8:00,0.188,0.31,0.217,0.065,0.632,0.997,0.132,0.69,0.877990431,0.643170598
1/24/2015 9:00,0.188,0.876,0.303,0.065,0.736,1.187,0.19,0.69,0.885167464,0.016456391
1/24/2015 10:00,0.175,0.805,0.289,0.065,0.769,1.148,0.199,0.688,0.877990431,0.016730664
1/24/2015 11:00,0.184,0.848,0.316,0.065,0.784,1.07,0.199,0.691,0.885167464,0.016730664
1/24/2015 12:00,0.188,0.841,0.328,0.065,0.773,1.047,0.207,0.69,0.892344498,0.016730664
1/24/2015 13:00,0.188,0.824,0.306,0.065,0.744,1.194,0.186,0.689,0.894736842,0.016730664
